invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons;;,cluster
INV-33183700071,2021-01-04,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312.0,POINT (-93.664182 41.586319),77.0,POLK,1011200.0,Straight Bourbon Whiskies,259.0,Heaven Hill Brands,17916.0,Elijah Craig,12.0,750.0,15.0,22.5,4.0,90.0,3.0,0.79;;,1.0
INV-33172000024,2021-01-04,5356,Casey's General Store # 3561/ Cedar Rapids,1532 Ellis Blvd NW,Cedar Rapids,52405.0,POINT (-91.682151 41.988646),57.0,LINN,1011200.0,Straight Bourbon Whiskies,260.0,DIAGEO AMERICAS,17086.0,Bulleit Bourbon,12.0,750.0,16.5,24.75,3.0,74.25,2.25,0.59;;,0.0
INV-33193800007,2021-01-04,5687,Casey's General Store #3756 / Cedar Rapids,4560 16th Ave SW,Cedar Rapids,52404.0,POINT (-91.729434 41.963815000000004),57.0,LINN,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43334.0,Captain Morgan Original Spiced,24.0,375.0,5.0,7.5,24.0,180.0,9.0,2.37;;,0.0
INV-33170400139,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1081200.0,Cream Liqueurs,363.0,Paterno Imports LTD / Terlato Wines International,67866.0,Amarula Cream Liqueur,12.0,750.0,11.09,16.64,4.0,66.56,3.0,0.79;;,0.0
INV-33187000022,2021-01-04,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638.0,POINT (-92.782283 42.36157),38.0,GRUNDY,1031100.0,American Vodkas,205.0,E & J Gallo Winery,36970.0,New Amsterdam 80prf,12.0,1000.0,7.33,11.0,3.0,33.0,3.0,0.79;;,3.0
INV-33189300009,2021-01-04,4132,Camanche Food Pride,908 7th Ave,Camanche,52730.0,POINT (-90.257535 41.788751),23.0,CLINTON,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43337.0,Captain Morgan Original Spiced,12.0,1000.0,11.75,17.63,12.0,211.56,12.0,3.17;;,2.0
INV-33173900039,2021-01-04,4068,Sa Petro Mart,136  1ST ST,West Des Moines,50265.0,POINT (-93.703344 41.570743),77.0,POLK,1091300.0,Neutral Grain Spirits Flavored,384.0,PIEDMONT DISTILLERS INC,76040.0,Midnight Moon Strawberry,6.0,750.0,11.5,17.25,3.0,51.75,2.25,0.59;;,1.0
INV-33169200066,2021-01-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320.0,POINT (-93.596754 41.554101),77.0,POLK,1081200.0,Cream Liqueurs,260.0,DIAGEO AMERICAS,68049.0,Baileys Vanilla Cinnamon,12.0,750.0,16.49,24.74,12.0,296.88,9.0,2.37;;,1.0
INV-33192300075,2021-01-04,3666,Target Store T-1771 / Cedar Rapids,3400 Edgewood Rd SW,Cedar Rapids,52404.0,POINT (-91.716111 41.944272),57.0,LINN,1022100.0,Mixto Tequila,395.0,PROXIMO,89198.0,Jose Cuervo Especial Reposado,6.0,1750.0,21.5,32.25,6.0,193.5,10.5,2.77;;,0.0
INV-33181800243,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1092100.0,Imported Distilled Spirit Specialty,368.0,Park Street Imports,88482.0,Scorpion Mezcal Anejo 2yr,12.0,750.0,31.37,47.06,3.0,141.18,2.25,0.59;;,0.0
INV-33183100002,2021-01-04,2666,Hy-Vee Food Store #2 / State Ankeny,2510 SW State St,Ankeny,50023.0,POINT (-93.621824 41.705188),77.0,POLK,1022100.0,Mixto Tequila,395.0,PROXIMO,87408.0,Jose Cuervo Especial Silver,12.0,750.0,11.07,16.61,12.0,199.32,9.0,2.37;;,1.0
INV-33181100050,2021-01-04,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241.0,POINT (-91.591868 41.682337000000004),52.0,JOHNSON,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15627.0,Jameson,12.0,1000.0,19.48,29.22,24.0,701.28,24.0,6.34;;,3.0
INV-33169800002,2021-01-04,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321.0,POINT (-93.64494300000001 41.542748),77.0,POLK,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38178.0,Titos Handmade Vodka,6.0,1750.0,19.0,28.5,60.0,1710.0,105.0,27.73;;,1.0
INV-33177200027,2021-01-04,4853,Kum & Go #62 / Johnston,6130 NW 86th St,Johnston,50131.0,POINT (-93.736534 41.67184),77.0,POLK,1071100.0,Cocktails /RTD,380.0,Phillips Beverage,63959.0,UV Blue Raspberry Lemonade PET,6.0,1750.0,5.97,8.96,1.0,8.96,1.75,0.46;;,1.0
INV-33196100019,2021-01-04,2721,Hy-Vee C-Store #3 / Dubuque,300 S Locust,Dubuque,52003.0,POINT (-90.664025 42.487094),31.0,DUBUQUE,1091300.0,Neutral Grain Spirits Flavored,346.0,OLE SMOKY DISTILLERY LLC,86781.0,Ole Smoky Moonshine Peaches,6.0,750.0,12.5,18.75,2.0,37.5,1.5,0.39;;,2.0
"INV-33170400276,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57,LINN,1082100.0,Imported Cordials & Liqueur,192.0,""Mast-Jagermeister US, Inc"",65259,Jagermeister Liqueur Mini Meisters,12,20,4.93,7.4,12,88.8,0.24,0.06;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33169200117,2021-01-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320.0,POINT (-93.596754 41.554101),77.0,POLK,1062200.0,White Rum,35.0,BACARDI USA INC,43127.0,Bacardi Superior,12.0,1000.0,9.5,14.25,36.0,513.0,36.0,9.51;;,1.0
INV-33181500006,2021-01-04,4640,Mart Stop #1 / Davenport,3527 Spring St,Davenport,52807.0,POINT (-90.547751 41.5563),82.0,SCOTT,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38176.0,Titos Handmade Vodka,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37;;,0.0
INV-33182600067,2021-01-04,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806.0,POINT (-90.608201 41.560663),82.0,SCOTT,1012200.0,Scotch Whiskies,55.0,SAZERAC NORTH AMERICA,8825.0,Lauders PET,12.0,750.0,5.13,7.7,12.0,92.4,9.0,2.37;;,0.0
INV-33187300004,2021-01-04,5309,Royal Food,1443 2nd Ave,Des Moines,50314.0,POINT (-93.619783 41.605229),77.0,POLK,1031100.0,American Vodkas,434.0,LUXCO INC,36301.0,Hawkeye Vodka Mini,12.0,50.0,4.13,6.2,12.0,74.4,0.6,0.15;;,1.0
INV-33198900021,2021-01-04,5482,Iowa Mini Mart,234 W 3rd St,Davenport,52801.0,POINT (-90.576054 41.522413),82.0,SCOTT,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38176.0,Titos Handmade Vodka,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37;;,0.0
INV-33168200002,2021-01-04,3842,Bancroft Liquor Store,107 N Portland St Po Bx 222,Bancroft,50517.0,POINT (-94.218 43.29355),55.0,KOSSUTH,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38177.0,Titos Handmade Vodka,12.0,1000.0,12.67,19.01,12.0,228.12,12.0,3.17;;,0.0
"INV-33193200071,2021-01-04,2508,Hy-Vee Food Store #1 / Cedar Rapids,""1843 Johnson Avenue, N.W."",Cedar Rapids,52405.0,POINT (-91.697941 41.97447),57,LINN,1032100.0,Imported Vodkas,370.0,PERNOD RICARD USA,34007,Absolut Swedish Vodka 80prf,12,1000,14.99,22.49,6,134.94,6,1.58;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33169700033,2021-01-04,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315.0,POINT (-93.602372 41.526289),77.0,POLK,1091100.0,American Distilled Spirit Specialty,154.0,DUNKEL CORPORATION / Iowa Distilling,78115.0,Saints ''n Sinners Mini,8.0,50.0,8.38,12.57,8.0,100.56,0.4,0.1;;,1.0
INV-33201800008,2021-01-04,3907,Smokin' Joe's #16 Tobacco and Liquor Outlet,1504 Park Ave,Muscatine,52761.0,POINT (-91.030569 41.442458),70.0,MUSCATINE,1031100.0,American Vodkas,260.0,DIAGEO AMERICAS,37993.0,Smirnoff 80prf,48.0,200.0,2.54,3.81,4.0,15.24,0.8,0.21;;,3.0
INV-33176200014,2021-01-04,4519,Casey's General Store #2923 / WDM,1850 22nd St,West Des Moines,50266.0,POINT (-93.736188 41.59992),77.0,POLK,1031100.0,American Vodkas,195.0,Swell Liquor LLC,38056.0,Swell Vodka,12.0,750.0,6.0,9.0,12.0,108.0,9.0,2.37;;,1.0
INV-33183900006,2021-01-04,4549,Casey's General Store #2913 / Colo,702 Us Hwy 65,Colo,50056.0,POINT (-93.309393 42.014866),85.0,STORY,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64904.0,Fireball Cinnamon Whiskey PET,6.0,1750.0,15.33,23.0,6.0,138.0,10.5,2.77;;,3.0
INV-33191900006,2021-01-04,4530,Casey's General Store #2566 / Ely,1495 State St,Ely,52227.0,POINT (-91.587155 41.872655),57.0,LINN,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64868.0,Fireball Cinnamon Whiskey,6.0,1750.0,15.33,23.0,6.0,138.0,10.5,2.77;;,0.0
INV-33194400004,2021-01-04,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208.0,POINT (-92.278 41.897054),6.0,BENTON,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38178.0,Titos Handmade Vodka,6.0,1750.0,19.0,28.5,6.0,171.0,10.5,2.77;;,3.0
INV-33187000028,2021-01-04,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638.0,POINT (-92.782283 42.36157),38.0,GRUNDY,1031100.0,American Vodkas,55.0,SAZERAC NORTH AMERICA,35317.0,Barton Vodka,12.0,1000.0,3.97,5.96,3.0,17.88,3.0,0.79;;,3.0
INV-33170400173,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1032100.0,Imported Vodkas,260.0,DIAGEO AMERICAS,34456.0,Ketel One,12.0,750.0,11.33,17.0,4.0,68.0,3.0,0.79;;,0.0
INV-33185900015,2021-01-04,5393,Casey's General Store # 1799/ Osage,309 Main St.,Osage,50461.0,POINT (-92.817696 43.28407),66.0,MITCHELL,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64858.0,Fireball Cinnamon Whiskey Mini Dispenser,1.0,50.0,25.8,38.7,6.0,232.2,0.3,0.07;;,2.0
INV-33189500018,2021-01-04,5901,Le Claire Grocery Store,536 N Cody Rd,Le Claire,52753.0,POINT (-90.343743 41.602962),82.0,SCOTT,1031100.0,American Vodkas,300.0,McCormick Distilling Co.,36901.0,McCormick 80prf Vodka Mini,6.0,50.0,4.7,7.05,6.0,42.3,0.3,0.07;;,0.0
INV-33169600074,2021-01-04,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315.0,,77.0,POLK,1062400.0,Spiced Rum,259.0,Heaven Hill Brands,43026.0,Admiral Nelson Spiced Rum,12.0,750.0,6.0,9.0,12.0,108.0,9.0,2.37;;,
INV-33192400016,2021-01-04,5417,Casey's General Store # 2792/Cedar Rapids,9001 6th Street SW,Cedar Rapids,52404.0,POINT (-91.675979 41.88924),57.0,LINN,1022100.0,Mixto Tequila,395.0,PROXIMO,89196.0,Jose Cuervo Especial Reposado,12.0,750.0,11.07,16.61,1.0,16.61,0.75,0.19;;,0.0
INV-33174600168,2021-01-04,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265.0,POINT (-93.773557 41.561197),77.0,POLK,1081400.0,American Schnapps,65.0,Jim Beam Brands,80686.0,Dekuyper Blustery Peppermint Burst,12.0,750.0,6.47,9.71,6.0,58.26,4.5,1.18;;,1.0
INV-33176000005,2021-01-04,5255,Whole Foods Market,4100 University Ave,West Des Moines,50266.0,POINT (-93.759736 41.600394),77.0,POLK,1022200.0,100% Agave Tequila,619.0,Campari America,87619.0,Espolon Blanco,12.0,750.0,14.0,21.0,12.0,252.0,9.0,2.37;;,1.0
"INV-33171400009,2021-01-04,5222,Leo1  /  Cedar Rapids,""1500, 1st  Ave NE"",Cedar Rapids,52402.0,POINT (-91.652082 41.988229),57,LINN,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26823,Jack Daniels Old #7 Black Label,48,200,4.23,6.35,48,304.8,9.6,2.53;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33179700053,2021-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26827.0,Jack Daniels Old #7 Black Label,12.0,1000.0,18.89,28.34,12.0,340.08,12.0,3.17;;,1.0
INV-33193100007,2021-01-04,4745,Walgreens #05042 / Cedar Rapids,3325 16th Ave SW,Cedar Rapids,52404.0,POINT (-91.715363 41.963477),57.0,LINN,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26824.0,Jack Daniels Old #7 Black Label Square,24.0,375.0,7.5,11.25,24.0,270.0,9.0,2.37;;,0.0
INV-33186500002,2021-01-04,5617,Casey's General Store #2513 / Nashua,100 Amherst Blvd,Nashua,50658.0,POINT (-92.54568 42.953436),19.0,CHICKASAW,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19066.0,Jim Beam,12.0,750.0,10.5,15.75,3.0,47.25,2.25,0.59;;,2.0
INV-33178300089,2021-01-04,2593,Hy-Vee Food Store / Carroll,905 US Highway 30 West,Carroll,51401.0,POINT (-94.853591 42.064155),14.0,CARROLL,1081400.0,American Schnapps,380.0,Phillips Beverage,84617.0,Phillips Root Beer Schnapps,12.0,1000.0,5.5,8.25,12.0,99.0,12.0,3.17;;,1.0
INV-33181800110,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1081300.0,American Cordials & Liqueur,434.0,LUXCO INC,85606.0,Paramount Blue Curacao,12.0,750.0,5.0,7.5,12.0,90.0,9.0,2.37;;,0.0
INV-33190100025,2021-01-04,4269,Tipton Family Foods,610 Cedar St,Tipton,52772.0,POINT (-91.128389 41.771753),16.0,CEDAR,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64863.0,Fireball Cinnamon Whiskey,48.0,200.0,2.5,3.75,48.0,180.0,9.6,2.53;;,0.0
INV-33196000106,2021-01-04,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1081400.0,American Schnapps,65.0,Jim Beam Brands,82605.0,Dekuyper Sour Apple Pucker PET,12.0,750.0,6.5,9.75,3.0,29.25,2.25,0.59;;,
INV-33189000019,2021-01-04,3920,Smokin' Joe's #11 Tobacco and Liquor Outlet,1606 Camanche Ave,Clinton,52732.0,POINT (-90.204748 41.827845),23.0,CLINTON,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,2.0,46.78,1.5,0.39;;,2.0
INV-33200600016,2021-01-04,6092,A&S Food and Gas / Davenport,2365 Rockingham Rd,Davenport,52802.0,POINT (-90.612456 41.514587),82.0,SCOTT,1011100.0,Blended Whiskies,297.0,Laird & Company,23824.0,Five Star,24.0,375.0,2.09,3.14,48.0,150.72,18.0,4.75;;,0.0
INV-33173900019,2021-01-04,4068,Sa Petro Mart,136  1ST ST,West Des Moines,50265.0,POINT (-93.703344 41.570743),77.0,POLK,1012100.0,Canadian Whiskies,259.0,Heaven Hill Brands,11788.0,Black Velvet,6.0,1750.0,10.45,15.68,6.0,94.08,10.5,2.77;;,1.0
INV-33175400016,2021-01-04,5873,West D Liquors,5014 EP True Pkwy,West Des Moines,50265.0,POINT (-93.772974 41.572144),77.0,POLK,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,49185.0,Remy Martin VSOP Flask,12.0,375.0,12.29,18.44,12.0,221.28,4.5,1.18;;,1.0
INV-33187000030,2021-01-04,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638.0,POINT (-92.782283 42.36157),38.0,GRUNDY,1022200.0,100% Agave Tequila,395.0,PROXIMO,89207.0,1800 Reposado,6.0,1000.0,17.5,26.25,2.0,52.5,2.0,0.52;;,3.0
INV-33169700027,2021-01-04,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315.0,POINT (-93.602372 41.526289),77.0,POLK,1022200.0,100% Agave Tequila,370.0,PERNOD RICARD USA,88186.0,Olmeca Altos Plata,6.0,750.0,14.0,21.0,42.0,882.0,31.5,8.32;;,1.0
INV-33181800010,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,39492.0,New Amsterdam Pink Whitney,12.0,750.0,7.5,11.25,12.0,135.0,9.0,2.37;;,0.0
INV-33203200034,2021-01-04,2550,Hy-Vee Food Store / Osceola,510 West Mclane,Osceola,50213.0,POINT (-93.77321 41.030569),20.0,CLARKE,1081400.0,American Schnapps,434.0,LUXCO INC,84456.0,Paramount Peach Schnapps,12.0,750.0,5.0,7.5,12.0,90.0,9.0,2.37;;,1.0
INV-33182300016,2021-01-04,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806.0,,82.0,SCOTT,1081400.0,American Schnapps,65.0,Jim Beam Brands,82606.0,Dekuyper Sour Apple Pucker,12.0,750.0,6.5,9.75,2.0,19.5,1.5,0.39;;,
INV-33173100014,2021-01-04,4829,Central City 2,1501 Michigan Ave,Des Moines,50314.0,POINT (-93.613739 41.60572),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11297.0,Crown Royal,12.0,1000.0,18.89,28.34,120.0,3400.8,120.0,31.7;;,1.0
INV-33172300018,2021-01-04,6080,Cheema Gas and Liquors / New Sharon,202 S Main St,New Sharon,50207.0,POINT (-92.651525 41.468516),62.0,MAHASKA,1082200.0,Imported Schnapps,421.0,SAZERAC COMPANY  INC,69658.0,Dr McGillicuddys Mentholmint,6.0,1750.0,14.66,21.99,4.0,87.96,7.0,1.84;;,1.0
INV-33196200041,2021-01-04,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001.0,POINT (-90.666497 42.49721900000001),31.0,DUBUQUE,1082200.0,Imported Schnapps,421.0,SAZERAC COMPANY  INC,69636.0,Dr McGillicuddys Cherry,12.0,750.0,8.66,12.99,12.0,155.88,9.0,2.37;;,2.0
INV-33172200012,2021-01-04,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6th St SW,Cedar Rapids,52404.0,POINT (-91.67706 41.962419),57.0,LINN,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19486.0,Makers 46,6.0,750.0,21.0,31.5,3.0,94.5,2.25,0.59;;,0.0
INV-33201300130,2021-01-04,2573,Hy-Vee Food Store / Muscatine,2400 2nd Ave,Muscatine,52761.0,POINT (-91.035138 41.451349),70.0,MUSCATINE,1081300.0,American Cordials & Liqueur,305.0,Mhw LTD,73063.0,RumChata Limon,12.0,750.0,13.0,19.5,6.0,117.0,4.5,1.18;;,3.0
INV-33201100017,2021-01-04,4552,Casey's General Store #2493 / Buffalo,222 W Front St,Buffalo,52728.0,,82.0,SCOTT,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64864.0,Fireball Cinnamon Whisky,24.0,375.0,5.33,8.0,24.0,192.0,9.0,2.37;;,
INV-33177200018,2021-01-04,4853,Kum & Go #62 / Johnston,6130 NW 86th St,Johnston,50131.0,POINT (-93.736534 41.67184),77.0,POLK,1062400.0,Spiced Rum,259.0,Heaven Hill Brands,43028.0,Admiral Nelson Spiced Rum,6.0,1750.0,11.55,17.33,2.0,34.66,3.5,0.92;;,1.0
INV-33172700008,2021-01-04,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315.0,POINT (-93.602372 41.526289),77.0,POLK,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75210.0,Kinky Pink,6.0,750.0,10.0,15.0,6.0,90.0,4.5,1.18;;,1.0
INV-33175200058,2021-01-04,3806,Target Store T-1901 / Wdm,5405 Mills Civic Pkwy,West Des Moines,50266.0,POINT (-93.779823 41.559272),77.0,POLK,1082000.0,Imported Cordials & Liqueurs,322.0,Prestige Wine & Spirits Group,65144.0,Il Tramonto Limoncello,6.0,750.0,10.5,15.75,6.0,94.5,4.5,1.18;;,1.0
INV-33181000042,2021-01-04,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240.0,POINT (-91.53046300000001 41.642764),52.0,JOHNSON,1082000.0,Imported Cordials & Liqueurs,130.0,DISARONNO INTERNATIONAL,64136.0,Disaronno Amaretto,12.0,750.0,14.51,21.77,12.0,261.24,9.0,2.37;;,3.0
"INV-33193200102,2021-01-04,2508,Hy-Vee Food Store #1 / Cedar Rapids,""1843 Johnson Avenue, N.W."",Cedar Rapids,52405.0,POINT (-91.697941 41.97447),57,LINN,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64865,Fireball Cinnamon Whiskey PET,12,750,8.98,13.47,12,161.64,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33189800027,2021-01-04,3732,North Scott Foods,425 E Leclaire Rd,Eldridge,52748.0,POINT (-90.577311 41.654695000000004),82.0,SCOTT,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,86886.0,Southern Comfort,12.0,750.0,10.33,15.5,12.0,186.0,9.0,2.37;;,0.0
INV-33193500004,2021-01-04,4788,Walgreens #12580 / Cedar Rapids,324 Edgewood Rd NW,Cedar Rapids,52405.0,POINT (-91.715942 41.975039),57.0,LINN,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26826.0,Jack Daniels Old #7 Black Label,12.0,750.0,15.57,23.36,12.0,280.32,9.0,2.37;;,0.0
"INV-33189200018,2021-01-04,5184,Casey's General Store #3440 / Camanc,""614, S  Washington Blvd"",Camanche,52730.0,POINT (-90.25591 41.787907),23,CLINTON,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26826,Jack Daniels Old #7 Black Label,12,750,15.57,23.36,12,280.32,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33181000023,2021-01-04,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240.0,POINT (-91.53046300000001 41.642764),52.0,JOHNSON,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,39423.0,New Amsterdam Pink Whitney,12.0,1000.0,7.33,11.0,60.0,660.0,60.0,15.85;;,3.0
INV-33179700083,2021-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,39492.0,New Amsterdam Pink Whitney,12.0,750.0,7.5,11.25,4.0,45.0,3.0,0.79;;,1.0
"INV-33193200066,2021-01-04,2508,Hy-Vee Food Store #1 / Cedar Rapids,""1843 Johnson Avenue, N.W."",Cedar Rapids,52405.0,POINT (-91.697941 41.97447),57,LINN,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,86886,Southern Comfort,12,750,10.33,15.5,12,186,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33193700004,2021-01-04,4921,Market Express,5340 16th Ave SW,Cedar Rapids,52404.0,POINT (-91.739906 41.963888),57.0,LINN,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26821.0,Jack Daniels Old #7 Black Label Mini,12.0,50.0,9.06,13.59,1.0,13.59,0.05,0.01;;,0.0
INV-33192800009,2021-01-04,4787,380BP / Swisher,2722 NE 120th St,Swisher,52338.0,POINT (-91.664592 41.847894),52.0,JOHNSON,1031200.0,American Flavored Vodka,260.0,DIAGEO AMERICAS,77900.0,Smirnoff Sours Berry Lemon,12.0,750.0,8.25,12.38,1.0,12.38,0.75,0.19;;,3.0
INV-33170300056,2021-01-04,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411.0,POINT (-91.701581 42.030129),57.0,LINN,1031200.0,American Flavored Vodka,259.0,Heaven Hill Brands,40331.0,Deep Eddy Sweet Tea,12.0,750.0,8.5,12.75,3.0,38.25,2.25,0.59;;,0.0
INV-33179700044,2021-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,20248.0,Old Crow,6.0,1750.0,10.5,15.75,2.0,31.5,3.5,0.92;;,1.0
"INV-33193200062,2021-01-04,2508,Hy-Vee Food Store #1 / Cedar Rapids,""1843 Johnson Avenue, N.W."",Cedar Rapids,52405.0,POINT (-91.697941 41.97447),57,LINN,1011200.0,Straight Bourbon Whiskies,85.0,Brown Forman Corp.,20366,Old Forester Bourbon 86prf,12,750,10.92,16.38,12,196.56,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33198200030,2021-01-04,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806.0,POINT (-90.620069 41.559268),82.0,SCOTT,1031100.0,American Vodkas,55.0,SAZERAC NORTH AMERICA,36648.0,Caliber Vodka,12.0,750.0,3.31,4.97,12.0,59.64,9.0,2.37;;,0.0
INV-33199300026,2021-01-04,5198,Riverside Liquor,826 E River Dr,Davenport,52803.0,POINT (-90.561741 41.524926),82.0,SCOTT,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38174.0,Titos Handmade Vodka,12.0,375.0,5.42,8.13,12.0,97.56,4.5,1.18;;,0.0
INV-33181200010,2021-01-04,3952,Lot-A-Spirits,3780 State St,Bettendorf,52722.0,POINT (-90.48065 41.529655),82.0,SCOTT,1082000.0,Imported Cordials & Liqueurs,305.0,Mhw LTD,65111.0,Galliano L'Autentico,12.0,375.0,10.75,16.13,12.0,193.56,4.5,1.18;;,0.0
INV-33191000005,2021-01-04,6058,Panther Travel Center / Cedar Falls,1525 W Ridgeway Ave,Cedar Falls,50613.0,,7.0,BLACK HAWK,1011100.0,Blended Whiskies,297.0,Laird & Company,23626.0,Five Star PET,12.0,750.0,3.5,5.25,6.0,31.5,4.5,1.18;;,
